A_Density,B_Density,C_Density,X_Density,A_dipole Polarizability,B_dipole Polarizability,C_dipole Polarizability,X_dipole Polarizability,A_covalent Radius,B_covalent Radius,C_covalent Radius,X_covalent Radius,A_atomic Radius,B_atomic Radius,C_atomic Radius,X_atomic Radius,A_FirstIonization,B_FirstIonization,C_FirstIonization,X_FirstIonization,A_number of Valence Electrons,B_number of Valence Electrons,C_number of Valence Electrons,X_number of Valence Electrons,A_number,B_number,C_number,X_number,A_Period,B_Period,C_Period,X_Period,A_Electronegativity,B_Electronegativity,C_Electronegativity,X_Electronegativity,A_number of s+p Electrons,B_number of s+p Electrons,C_number of s+p Electrons,X_number of s+p Electrons,A_number of d Electrons,B_number of d Electrons,C_number of d Electrons,X_number of d Electrons,A_Mulliken EN,B_Mulliken EN,C_Mulliken EN,X_Mulliken EN,A-B_Density,A-C_Density,(A+B+C)-X_Density,A-B_dipole Polarizability,A-C_dipole Polarizability,(A+B+C)-X_dipole Polarizability,A-B_covalent Radius,A-C_covalent Radius,(A+B+C)-X_covalent Radius,A-B_atomic Radius,A-C_atomic Radius,(A+B+C)-X_atomic Radius,A-B_FirstIonization,A-C_FirstIonization,(A+B+C)-X_FirstIonization,A-B_number of Valence Electrons,A-C_number of Valence Electrons,(A+B+C)-X_number of Valence Electrons,A-B_number,A-C_number,(A+B+C)-X_number,A-B_Period,A-C_Period,(A+B+C)-X_Period,A-B_Electronegativity,A-C_Electronegativity,(A+B+C)-X_Electronegativity,A-B_number of s+p Electrons,A-C_number of s+p Electrons,(A+B+C)-X_number of s+p Electrons,A-B_number of d Electrons,A-C_number of d Electrons,(A+B+C)-X_number of d Electrons,A-B_Mulliken EN,A-C_Mulliken EN,(A+B+C)-X_Mulliken EN
3.74,7.15,13.5,0.010199999999999999,801.8,83.0,33.91,22.44,464,122,133,384,5.2,1.4,1.5,3.0,751.4,652.9,1007.1,10086.0,2,6,12,42,110,24,80,54,12,4,6,12,1.58,1.66,2.0,23.88,2,1,2,42,0,5,10,0,4.36,3.72,4.91,62.46,3.41,9.76,24.3798,718.8,767.89,896.2699999999999,342,331,335,3.8000000000000003,3.7,5.1,98.5,255.70000000000005,7674.6,4,10,22,86,30,160,8,6,10,0.07999999999999985,0.41999999999999993,18.64,1,0,37,5,10,15,0.6400000000000001,0.5499999999999998,49.47
3.74,8.96,5.78,0.01926,801.8,46.5,30.0,87.6,464,112,121,594,5.2,1.35,1.15,6.0,751.4,745.5,947.0,7507.200000000001,2,11,5,42,110,29,33,102,12,4,4,18,1.58,1.9,2.18,18.96,2,1,5,42,0,10,0,0,4.36,4.48,5.3,49.800000000000004,5.220000000000001,2.04,18.46074,755.3,771.8,790.6999999999999,352,343,103,3.85,4.050000000000001,1.700000000000001,5.899999999999977,195.60000000000002,5063.300000000001,9,3,24,81,77,70,8,8,2,0.31999999999999984,0.6000000000000001,13.3,1,3,34,10,0,10,0.1200000000000001,0.9399999999999995,35.660000000000004
3.74,8.96,19.3,0.01926,801.8,46.5,36.0,87.6,464,112,124,594,5.2,1.35,1.35,6.0,751.4,745.5,890.1,7507.200000000001,2,11,11,42,110,29,79,102,12,4,6,18,1.58,1.9,2.54,18.96,2,1,1,42,0,10,10,0,4.36,4.48,5.77,49.800000000000004,5.220000000000001,15.56,31.98074,755.3,765.8,796.6999999999999,352,340,106,3.85,3.85,1.9000000000000004,5.899999999999977,138.70000000000005,5120.200000000001,9,9,18,81,31,116,8,6,4,0.31999999999999984,0.96,12.940000000000001,1,1,38,10,10,20,0.1200000000000001,1.4099999999999993,35.190000000000005
3.74,8.96,19.3,0.010199999999999999,801.8,46.5,36.0,22.44,464,112,124,384,5.2,1.35,1.35,3.0,751.4,745.5,890.1,10086.0,2,11,11,42,110,29,79,54,12,4,6,12,1.58,1.9,2.54,23.88,2,1,1,42,0,10,10,0,4.36,4.48,5.77,62.46,5.220000000000001,15.56,31.9898,755.3,765.8,861.8599999999999,352,340,316,3.85,3.85,4.9,5.899999999999977,138.70000000000005,7699.0,9,9,18,81,31,164,8,6,10,0.31999999999999984,0.96,17.86,1,1,38,10,10,20,0.1200000000000001,1.4099999999999993,47.85
3.74,8.96,9.81,18.72,801.8,46.5,48.0,126.0,464,112,151,684,5.2,1.35,1.6,6.8999999999999995,751.4,745.5,703.0,6839.400000000001,2,11,5,42,110,29,83,210,12,4,6,24,1.58,1.9,2.02,17.759999999999998,2,1,5,42,0,10,10,0,4.36,4.48,4.69,45.54,5.220000000000001,6.07,3.7900000000000027,755.3,753.8,770.3,352,313,43,3.85,3.6,1.2500000000000009,5.899999999999977,48.39999999999998,4639.5,9,3,24,81,27,12,8,6,2,0.31999999999999984,0.43999999999999995,12.259999999999998,1,3,34,10,10,20,0.1200000000000001,0.33000000000000007,32.01
3.74,8.96,9.81,0.01926,801.8,46.5,48.0,87.6,464,112,151,594,5.2,1.35,1.6,6.0,751.4,745.5,703.0,7507.200000000001,2,11,5,42,110,29,83,102,12,4,6,18,1.58,1.9,2.02,18.96,2,1,5,42,0,10,10,0,4.36,4.48,4.69,49.800000000000004,5.220000000000001,6.07,22.490740000000002,755.3,753.8,808.6999999999999,352,313,133,3.85,3.6,2.1500000000000004,5.899999999999977,48.39999999999998,5307.300000000001,9,3,24,81,27,120,8,6,4,0.31999999999999984,0.43999999999999995,13.46,1,3,34,10,10,20,0.1200000000000001,0.33000000000000007,36.27
3.74,8.96,9.81,0.010199999999999999,801.8,46.5,48.0,22.44,464,112,151,384,5.2,1.35,1.6,3.0,751.4,745.5,703.0,10086.0,2,11,5,42,110,29,83,54,12,4,6,12,1.58,1.9,2.02,23.88,2,1,5,42,0,10,10,0,4.36,4.48,4.69,62.46,5.220000000000001,6.07,22.4998,755.3,753.8,873.8599999999999,352,313,343,3.85,3.6,5.15,5.899999999999977,48.39999999999998,7886.1,9,3,24,81,27,168,8,6,10,0.31999999999999984,0.43999999999999995,18.38,1,3,34,10,10,20,0.1200000000000001,0.33000000000000007,48.93
3.74,8.96,9.81,29.58,801.8,46.5,48.0,197.39999999999998,464,112,151,798,5.2,1.35,1.6,8.399999999999999,751.4,745.5,703.0,6050.4,2,11,5,42,110,29,83,318,12,4,6,30,1.58,1.9,2.02,15.96,2,1,5,42,0,10,10,60,4.36,4.48,4.69,40.56,5.220000000000001,6.07,7.069999999999997,755.3,753.8,698.9,352,313,71,3.85,3.6,0.24999999999999822,5.899999999999977,48.39999999999998,3850.4999999999995,9,3,24,81,27,96,8,6,8,0.31999999999999984,0.43999999999999995,10.46,1,3,34,10,10,40,0.1200000000000001,0.33000000000000007,27.03
3.74,8.96,10.2,18.72,801.8,46.5,87.0,126.0,464,112,138,684,5.2,1.35,1.45,6.8999999999999995,751.4,745.5,684.3,6839.400000000001,2,11,6,42,110,29,42,210,12,4,5,24,1.58,1.9,2.16,17.759999999999998,2,1,1,42,0,10,5,0,4.36,4.48,3.9,45.54,5.220000000000001,6.459999999999999,4.18,755.3,714.8,809.3,352,326,30,3.85,3.75,1.1000000000000005,5.899999999999977,67.10000000000002,4658.200000000001,9,4,23,81,68,29,8,7,3,0.31999999999999984,0.5800000000000001,12.119999999999997,1,1,38,10,5,15,0.1200000000000001,0.4600000000000004,32.8
3.74,8.96,10.2,0.01926,801.8,46.5,87.0,87.6,464,112,138,594,5.2,1.35,1.45,6.0,751.4,745.5,684.3,7507.200000000001,2,11,6,42,110,29,42,102,12,4,5,18,1.58,1.9,2.16,18.96,2,1,1,42,0,10,5,0,4.36,4.48,3.9,49.800000000000004,5.220000000000001,6.459999999999999,22.88074,755.3,714.8,847.6999999999999,352,326,120,3.85,3.75,2.0,5.899999999999977,67.10000000000002,5326.000000000001,9,4,23,81,68,79,8,7,3,0.31999999999999984,0.5800000000000001,13.32,1,1,38,10,5,15,0.1200000000000001,0.4600000000000004,37.06
3.74,8.96,10.2,29.58,801.8,46.5,87.0,197.39999999999998,464,112,138,798,5.2,1.35,1.45,8.399999999999999,751.4,745.5,684.3,6050.4,2,11,6,42,110,29,42,318,12,4,5,30,1.58,1.9,2.16,15.96,2,1,1,42,0,10,5,60,4.36,4.48,3.9,40.56,5.220000000000001,6.459999999999999,6.68,755.3,714.8,737.9,352,326,84,3.85,3.75,0.3999999999999986,5.899999999999977,67.10000000000002,3869.2,9,4,23,81,68,137,8,7,9,0.31999999999999984,0.5800000000000001,10.32,1,1,38,10,5,45,0.1200000000000001,0.4600000000000004,27.82
3.74,8.96,6.69,18.72,801.8,46.5,43.0,126.0,464,112,140,684,5.2,1.35,1.45,6.8999999999999995,751.4,745.5,834.0,6839.400000000001,2,11,5,42,110,29,51,210,12,4,5,24,1.58,1.9,2.05,17.759999999999998,2,1,5,42,0,10,10,0,4.36,4.48,4.85,45.54,5.220000000000001,2.95,0.6700000000000017,755.3,758.8,765.3,352,324,32,3.85,3.75,1.1000000000000005,5.899999999999977,82.60000000000002,4508.5,9,3,24,81,59,20,8,7,3,0.31999999999999984,0.46999999999999975,12.229999999999999,1,3,34,10,10,20,0.1200000000000001,0.4899999999999993,31.85
3.74,8.96,6.69,0.01926,801.8,46.5,43.0,87.6,464,112,140,594,5.2,1.35,1.45,6.0,751.4,745.5,834.0,7507.200000000001,2,11,5,42,110,29,51,102,12,4,5,18,1.58,1.9,2.05,18.96,2,1,5,42,0,10,10,0,4.36,4.48,4.85,49.800000000000004,5.220000000000001,2.95,19.37074,755.3,758.8,803.6999999999999,352,324,122,3.85,3.75,2.0,5.899999999999977,82.60000000000002,5176.300000000001,9,3,24,81,59,88,8,7,3,0.31999999999999984,0.46999999999999975,13.430000000000001,1,3,34,10,10,20,0.1200000000000001,0.4899999999999993,36.11000000000001
3.74,8.96,6.69,29.58,801.8,46.5,43.0,197.39999999999998,464,112,140,798,5.2,1.35,1.45,8.399999999999999,751.4,745.5,834.0,6050.4,2,11,5,42,110,29,51,318,12,4,5,30,1.58,1.9,2.05,15.96,2,1,5,42,0,10,10,60,4.36,4.48,4.85,40.56,5.220000000000001,2.95,10.189999999999998,755.3,758.8,693.9,352,324,82,3.85,3.75,0.3999999999999986,5.899999999999977,82.60000000000002,3719.4999999999995,9,3,24,81,59,128,8,7,9,0.31999999999999984,0.46999999999999975,10.430000000000001,1,3,34,10,10,40,0.1200000000000001,0.4899999999999993,26.870000000000005
3.74,8.55,10.5,0.01926,801.8,163.0,55.0,87.6,464,167,128,594,5.2,1.75,1.6,6.0,751.4,573.0,731.0,7507.200000000001,2,3,11,42,110,66,47,102,12,6,5,18,1.58,1.22,1.93,18.96,2,2,1,42,0,0,10,0,4.36,3.1,4.44,49.800000000000004,4.8100000000000005,6.76,22.77074,638.8,746.8,932.1999999999999,297,336,165,3.45,3.6,2.5500000000000007,178.39999999999998,20.399999999999977,5451.800000000001,1,9,26,44,63,121,6,7,5,0.3600000000000001,0.34999999999999987,14.23,0,1,37,0,10,10,1.2600000000000002,0.08000000000000007,37.900000000000006
3.74,8.55,8.96,0.01926,801.8,163.0,46.5,87.6,464,167,112,594,5.2,1.75,1.35,6.0,751.4,573.0,745.5,7507.200000000001,2,3,11,42,110,66,29,102,12,6,4,18,1.58,1.22,1.9,18.96,2,2,1,42,0,0,10,0,4.36,3.1,4.48,49.800000000000004,4.8100000000000005,5.220000000000001,21.23074,638.8,755.3,923.6999999999999,297,352,149,3.45,3.85,2.3000000000000007,178.39999999999998,5.899999999999977,5437.300000000001,1,9,26,44,81,103,6,8,4,0.3600000000000001,0.31999999999999984,14.260000000000002,0,1,37,0,10,10,1.2600000000000002,0.1200000000000001,37.86
3.74,5.24,10.5,0.01926,801.8,184.0,55.0,87.6,464,168,128,594,5.2,1.85,1.6,6.0,751.4,547.1,731.0,7507.200000000001,2,3,11,42,110,63,47,102,12,6,5,18,1.58,1.2,1.93,18.96,2,2,1,42,0,0,10,0,4.36,3.1,4.44,49.800000000000004,1.5,6.76,19.46074,617.8,746.8,953.1999999999999,296,336,166,3.35,3.6,2.6500000000000004,204.29999999999995,20.399999999999977,5477.700000000001,1,9,26,47,63,118,6,7,5,0.3800000000000001,0.34999999999999987,14.25,0,1,37,0,10,10,1.2600000000000002,0.08000000000000007,37.900000000000006
3.74,5.24,8.96,0.01926,801.8,184.0,46.5,87.6,464,168,112,594,5.2,1.85,1.35,6.0,751.4,547.1,745.5,7507.200000000001,2,3,11,42,110,63,29,102,12,6,4,18,1.58,1.2,1.9,18.96,2,2,1,42,0,0,10,0,4.36,3.1,4.48,49.800000000000004,1.5,5.220000000000001,17.920740000000002,617.8,755.3,944.6999999999999,296,352,150,3.35,3.85,2.4000000000000004,204.29999999999995,5.899999999999977,5463.200000000001,1,9,26,47,81,100,6,8,4,0.3800000000000001,0.31999999999999984,14.280000000000001,0,1,37,0,10,10,1.2600000000000002,0.1200000000000001,37.86
3.74,13.5,5.78,18.72,801.8,33.91,30.0,126.0,464,133,121,684,5.2,1.5,1.15,6.8999999999999995,751.4,1007.1,947.0,6839.400000000001,2,12,5,42,110,80,33,210,12,6,4,24,1.58,2.0,2.18,17.759999999999998,2,2,5,42,0,10,0,0,4.36,4.91,5.3,45.54,9.76,2.04,4.300000000000004,767.89,771.8,739.7099999999999,331,343,34,3.7,4.050000000000001,0.9500000000000002,255.70000000000005,195.60000000000002,4133.900000000001,10,3,23,30,77,13,6,8,2,0.41999999999999993,0.6000000000000001,11.999999999999998,0,3,33,10,0,10,0.5499999999999998,0.9399999999999995,30.97
3.74,13.5,5.78,0.01926,801.8,33.91,30.0,87.6,464,133,121,594,5.2,1.5,1.15,6.0,751.4,1007.1,947.0,7507.200000000001,2,12,5,42,110,80,33,102,12,6,4,18,1.58,2.0,2.18,18.96,2,2,5,42,0,10,0,0,4.36,4.91,5.3,49.800000000000004,9.76,2.04,23.000740000000004,767.89,771.8,778.1099999999999,331,343,124,3.7,4.050000000000001,1.8499999999999996,255.70000000000005,195.60000000000002,4801.700000000001,10,3,23,30,77,121,6,8,4,0.41999999999999993,0.6000000000000001,13.200000000000001,0,3,33,10,0,10,0.5499999999999998,0.9399999999999995,35.230000000000004
3.74,13.5,5.78,0.010199999999999999,801.8,33.91,30.0,22.44,464,133,121,384,5.2,1.5,1.15,3.0,751.4,1007.1,947.0,10086.0,2,12,5,42,110,80,33,54,12,6,4,12,1.58,2.0,2.18,23.88,2,2,5,42,0,10,0,0,4.36,4.91,5.3,62.46,9.76,2.04,23.009800000000002,767.89,771.8,843.2699999999999,331,343,334,3.7,4.050000000000001,4.85,255.70000000000005,195.60000000000002,7380.5,10,3,23,30,77,169,6,8,10,0.41999999999999993,0.6000000000000001,18.119999999999997,0,3,33,10,0,10,0.5499999999999998,0.9399999999999995,47.89
3.74,13.5,5.78,29.58,801.8,33.91,30.0,197.39999999999998,464,133,121,798,5.2,1.5,1.15,8.399999999999999,751.4,1007.1,947.0,6050.4,2,12,5,42,110,80,33,318,12,6,4,30,1.58,2.0,2.18,15.96,2,2,5,42,0,10,0,60,4.36,4.91,5.3,40.56,9.76,2.04,6.559999999999995,767.89,771.8,668.31,331,343,80,3.7,4.050000000000001,0.5499999999999989,255.70000000000005,195.60000000000002,3344.8999999999996,10,3,23,30,77,95,6,8,8,0.41999999999999993,0.6000000000000001,10.200000000000001,0,3,33,10,0,50,0.5499999999999998,0.9399999999999995,25.990000000000002
3.74,13.5,19.3,18.72,801.8,33.91,36.0,126.0,464,133,124,684,5.2,1.5,1.35,6.8999999999999995,751.4,1007.1,890.1,6839.400000000001,2,12,11,42,110,80,79,210,12,6,6,24,1.58,2.0,2.54,17.759999999999998,2,2,1,42,0,10,10,0,4.36,4.91,5.77,45.54,9.76,15.56,17.820000000000007,767.89,765.8,745.7099999999999,331,340,37,3.7,3.85,1.1500000000000012,255.70000000000005,138.70000000000005,4190.800000000001,10,9,17,30,31,59,6,6,0,0.41999999999999993,0.96,11.639999999999997,0,1,37,10,10,20,0.5499999999999998,1.4099999999999993,30.5
3.74,13.5,19.3,0.010199999999999999,801.8,33.91,36.0,22.44,464,133,124,384,5.2,1.5,1.35,3.0,751.4,1007.1,890.1,10086.0,2,12,11,42,110,80,79,54,12,6,6,12,1.58,2.0,2.54,23.88,2,2,1,42,0,10,10,0,4.36,4.91,5.77,62.46,9.76,15.56,36.52980000000001,767.89,765.8,849.2699999999999,331,340,337,3.7,3.85,5.050000000000001,255.70000000000005,138.70000000000005,7437.4,10,9,17,30,31,215,6,6,12,0.41999999999999993,0.96,17.759999999999998,0,1,37,10,10,20,0.5499999999999998,1.4099999999999993,47.42
3.74,13.5,9.81,18.72,801.8,33.91,48.0,126.0,464,133,151,684,5.2,1.5,1.6,6.8999999999999995,751.4,1007.1,703.0,6839.400000000001,2,12,5,42,110,80,83,210,12,6,6,24,1.58,2.0,2.02,17.759999999999998,2,2,5,42,0,10,10,0,4.36,4.91,4.69,45.54,9.76,6.07,8.330000000000005,767.89,753.8,757.7099999999999,331,313,64,3.7,3.6,1.4000000000000012,255.70000000000005,48.39999999999998,4377.900000000001,10,3,23,30,27,63,6,6,0,0.41999999999999993,0.43999999999999995,12.159999999999998,0,3,33,10,10,20,0.5499999999999998,0.33000000000000007,31.58
3.74,13.5,9.81,0.01926,801.8,33.91,48.0,87.6,464,133,151,594,5.2,1.5,1.6,6.0,751.4,1007.1,703.0,7507.200000000001,2,12,5,42,110,80,83,102,12,6,6,18,1.58,2.0,2.02,18.96,2,2,5,42,0,10,10,0,4.36,4.91,4.69,49.800000000000004,9.76,6.07,27.030740000000005,767.89,753.8,796.1099999999999,331,313,154,3.7,3.6,2.3000000000000007,255.70000000000005,48.39999999999998,5045.700000000001,10,3,23,30,27,171,6,6,6,0.41999999999999993,0.43999999999999995,13.360000000000001,0,3,33,10,10,20,0.5499999999999998,0.33000000000000007,35.84
3.74,13.5,9.81,0.010199999999999999,801.8,33.91,48.0,22.44,464,133,151,384,5.2,1.5,1.6,3.0,751.4,1007.1,703.0,10086.0,2,12,5,42,110,80,83,54,12,6,6,12,1.58,2.0,2.02,23.88,2,2,5,42,0,10,10,0,4.36,4.91,4.69,62.46,9.76,6.07,27.039800000000003,767.89,753.8,861.2699999999999,331,313,364,3.7,3.6,5.300000000000001,255.70000000000005,48.39999999999998,7624.5,10,3,23,30,27,219,6,6,12,0.41999999999999993,0.43999999999999995,18.28,0,3,33,10,10,20,0.5499999999999998,0.33000000000000007,48.5
3.74,13.5,9.81,29.58,801.8,33.91,48.0,197.39999999999998,464,133,151,798,5.2,1.5,1.6,8.399999999999999,751.4,1007.1,703.0,6050.4,2,12,5,42,110,80,83,318,12,6,6,30,1.58,2.0,2.02,15.96,2,2,5,42,0,10,10,60,4.36,4.91,4.69,40.56,9.76,6.07,2.529999999999994,767.89,753.8,686.31,331,313,50,3.7,3.6,0.09999999999999787,255.70000000000005,48.39999999999998,3588.8999999999996,10,3,23,30,27,45,6,6,6,0.41999999999999993,0.43999999999999995,10.360000000000001,0,3,33,10,10,40,0.5499999999999998,0.33000000000000007,26.6
3.74,13.5,22.6,0.010199999999999999,801.8,33.91,54.0,22.44,464,133,122,384,5.2,1.5,1.35,3.0,751.4,1007.1,880.0,10086.0,2,12,9,42,110,80,77,54,12,6,6,12,1.58,2.0,2.2,23.88,2,2,2,42,0,10,7,0,4.36,4.91,5.4,62.46,9.76,18.86,39.829800000000006,767.89,747.8,867.2699999999999,331,342,335,3.7,3.85,5.050000000000001,255.70000000000005,128.60000000000002,7447.5,10,7,19,30,33,213,6,6,12,0.41999999999999993,0.6200000000000001,18.099999999999998,0,0,36,10,7,17,0.5499999999999998,1.04,47.79
3.74,13.5,10.2,0.010199999999999999,801.8,33.91,87.0,22.44,464,133,138,384,5.2,1.5,1.45,3.0,751.4,1007.1,684.3,10086.0,2,12,6,42,110,80,42,54,12,6,5,12,1.58,2.0,2.16,23.88,2,2,1,42,0,10,5,0,4.36,4.91,3.9,62.46,9.76,6.459999999999999,27.4298,767.89,714.8,900.2699999999999,331,326,351,3.7,3.75,5.15,255.70000000000005,67.10000000000002,7643.2,10,4,22,30,68,178,6,7,11,0.41999999999999993,0.5800000000000001,18.14,0,1,37,10,5,15,0.5499999999999998,0.4600000000000004,49.29
3.74,13.5,12.0,0.010199999999999999,801.8,33.91,26.14,22.44,464,133,120,384,5.2,1.5,1.4,3.0,751.4,1007.1,804.4,10086.0,2,12,10,42,110,80,46,54,12,6,5,12,1.58,2.0,2.2,23.88,2,2,0,42,0,10,10,0,4.36,4.91,4.45,62.46,9.76,8.26,29.2298,767.89,775.66,839.4099999999999,331,344,333,3.7,3.8000000000000003,5.1,255.70000000000005,53.0,7523.1,10,8,18,30,64,182,6,7,11,0.41999999999999993,0.6200000000000001,18.099999999999998,0,2,38,10,10,20,0.5499999999999998,0.08999999999999986,48.74
3.74,13.5,6.69,18.72,801.8,33.91,43.0,126.0,464,133,140,684,5.2,1.5,1.45,6.8999999999999995,751.4,1007.1,834.0,6839.400000000001,2,12,5,42,110,80,51,210,12,6,5,24,1.58,2.0,2.05,17.759999999999998,2,2,5,42,0,10,10,0,4.36,4.91,4.85,45.54,9.76,2.95,5.210000000000004,767.89,758.8,752.7099999999999,331,324,53,3.7,3.75,1.2500000000000009,255.70000000000005,82.60000000000002,4246.900000000001,10,3,23,30,59,31,6,7,1,0.41999999999999993,0.46999999999999975,12.129999999999999,0,3,33,10,10,20,0.5499999999999998,0.4899999999999993,31.42
3.74,13.5,6.69,0.01926,801.8,33.91,43.0,87.6,464,133,140,594,5.2,1.5,1.45,6.0,751.4,1007.1,834.0,7507.200000000001,2,12,5,42,110,80,51,102,12,6,5,18,1.58,2.0,2.05,18.96,2,2,5,42,0,10,10,0,4.36,4.91,4.85,49.800000000000004,9.76,2.95,23.910740000000004,767.89,758.8,791.1099999999999,331,324,143,3.7,3.75,2.1500000000000004,255.70000000000005,82.60000000000002,4914.700000000001,10,3,23,30,59,139,6,7,5,0.41999999999999993,0.46999999999999975,13.330000000000002,0,3,33,10,10,20,0.5499999999999998,0.4899999999999993,35.68000000000001
3.74,13.5,6.69,0.010199999999999999,801.8,33.91,43.0,22.44,464,133,140,384,5.2,1.5,1.45,3.0,751.4,1007.1,834.0,10086.0,2,12,5,42,110,80,51,54,12,6,5,12,1.58,2.0,2.05,23.88,2,2,5,42,0,10,10,0,4.36,4.91,4.85,62.46,9.76,2.95,23.919800000000002,767.89,758.8,856.2699999999999,331,324,353,3.7,3.75,5.15,255.70000000000005,82.60000000000002,7493.5,10,3,23,30,59,187,6,7,11,0.41999999999999993,0.46999999999999975,18.25,0,3,33,10,10,20,0.5499999999999998,0.4899999999999993,48.34
3.74,13.5,6.69,29.58,801.8,33.91,43.0,197.39999999999998,464,133,140,798,5.2,1.5,1.45,8.399999999999999,751.4,1007.1,834.0,6050.4,2,12,5,42,110,80,51,318,12,6,5,30,1.58,2.0,2.05,15.96,2,2,5,42,0,10,10,60,4.36,4.91,4.85,40.56,9.76,2.95,5.649999999999995,767.89,758.8,681.31,331,324,61,3.7,3.75,0.24999999999999822,255.70000000000005,82.60000000000002,3457.8999999999996,10,3,23,30,59,77,6,7,7,0.41999999999999993,0.46999999999999975,10.330000000000002,0,3,33,10,10,40,0.5499999999999998,0.4899999999999993,26.440000000000005
3.74,7.31,10.5,18.72,801.8,65.0,55.0,126.0,464,142,128,684,5.2,1.55,1.6,6.8999999999999995,751.4,558.3,731.0,6839.400000000001,2,3,11,42,110,49,47,210,12,5,5,24,1.58,1.78,1.93,17.759999999999998,2,3,1,42,0,10,10,0,4.36,3.1,4.44,45.54,3.5699999999999994,6.76,2.830000000000002,736.8,746.8,795.8,322,336,50,3.6500000000000004,3.6,1.4500000000000002,193.10000000000002,20.399999999999977,4798.700000000001,1,9,26,61,63,4,7,7,2,0.19999999999999996,0.34999999999999987,12.469999999999999,1,1,36,10,10,20,1.2600000000000002,0.08000000000000007,33.64
3.74,7.31,10.5,0.01926,801.8,65.0,55.0,87.6,464,142,128,594,5.2,1.55,1.6,6.0,751.4,558.3,731.0,7507.200000000001,2,3,11,42,110,49,47,102,12,5,5,18,1.58,1.78,1.93,18.96,2,3,1,42,0,10,10,0,4.36,3.1,4.44,49.800000000000004,3.5699999999999994,6.76,21.53074,736.8,746.8,834.1999999999999,322,336,140,3.6500000000000004,3.6,2.3499999999999996,193.10000000000002,20.399999999999977,5466.500000000001,1,9,26,61,63,104,7,7,4,0.19999999999999996,0.34999999999999987,13.670000000000002,1,1,36,10,10,20,1.2600000000000002,0.08000000000000007,37.900000000000006
3.74,7.31,10.5,0.010199999999999999,801.8,65.0,55.0,22.44,464,142,128,384,5.2,1.55,1.6,3.0,751.4,558.3,731.0,10086.0,2,3,11,42,110,49,47,54,12,5,5,12,1.58,1.78,1.93,23.88,2,3,1,42,0,10,10,0,4.36,3.1,4.44,62.46,3.5699999999999994,6.76,21.5398,736.8,746.8,899.3599999999999,322,336,350,3.6500000000000004,3.6,5.35,193.10000000000002,20.399999999999977,8045.3,1,9,26,61,63,152,7,7,10,0.19999999999999996,0.34999999999999987,18.59,1,1,36,10,10,20,1.2600000000000002,0.08000000000000007,50.56
3.74,7.31,10.5,29.58,801.8,65.0,55.0,197.39999999999998,464,142,128,798,5.2,1.55,1.6,8.399999999999999,751.4,558.3,731.0,6050.4,2,3,11,42,110,49,47,318,12,5,5,30,1.58,1.78,1.93,15.96,2,3,1,42,0,10,10,60,4.36,3.1,4.44,40.56,3.5699999999999994,6.76,8.029999999999998,736.8,746.8,724.4,322,336,64,3.6500000000000004,3.6,0.049999999999998934,193.10000000000002,20.399999999999977,4009.7,1,9,26,61,63,112,7,7,8,0.19999999999999996,0.34999999999999987,10.670000000000002,1,1,36,10,10,40,1.2600000000000002,0.08000000000000007,28.66
3.74,7.31,8.96,18.72,801.8,65.0,46.5,126.0,464,142,112,684,5.2,1.55,1.35,6.8999999999999995,751.4,558.3,745.5,6839.400000000001,2,3,11,42,110,49,29,210,12,5,4,24,1.58,1.78,1.9,17.759999999999998,2,3,1,42,0,10,10,0,4.36,3.1,4.48,45.54,3.5699999999999994,5.220000000000001,1.2900000000000027,736.8,755.3,787.3,322,352,34,3.6500000000000004,3.85,1.2000000000000002,193.10000000000002,5.899999999999977,4784.200000000001,1,9,26,61,81,22,7,8,3,0.19999999999999996,0.31999999999999984,12.499999999999998,1,1,36,10,10,20,1.2600000000000002,0.1200000000000001,33.599999999999994
3.74,7.31,8.96,0.01926,801.8,65.0,46.5,87.6,464,142,112,594,5.2,1.55,1.35,6.0,751.4,558.3,745.5,7507.200000000001,2,3,11,42,110,49,29,102,12,5,4,18,1.58,1.78,1.9,18.96,2,3,1,42,0,10,10,0,4.36,3.1,4.48,49.800000000000004,3.5699999999999994,5.220000000000001,19.990740000000002,736.8,755.3,825.6999999999999,322,352,124,3.6500000000000004,3.85,2.0999999999999996,193.10000000000002,5.899999999999977,5452.000000000001,1,9,26,61,81,86,7,8,3,0.19999999999999996,0.31999999999999984,13.700000000000001,1,1,36,10,10,20,1.2600000000000002,0.1200000000000001,37.86
3.74,7.31,8.96,0.010199999999999999,801.8,65.0,46.5,22.44,464,142,112,384,5.2,1.55,1.35,3.0,751.4,558.3,745.5,10086.0,2,3,11,42,110,49,29,54,12,5,4,12,1.58,1.78,1.9,23.88,2,3,1,42,0,10,10,0,4.36,3.1,4.48,62.46,3.5699999999999994,5.220000000000001,19.9998,736.8,755.3,890.8599999999999,322,352,334,3.6500000000000004,3.85,5.1,193.10000000000002,5.899999999999977,8030.8,1,9,26,61,81,134,7,8,9,0.19999999999999996,0.31999999999999984,18.619999999999997,1,1,36,10,10,20,1.2600000000000002,0.1200000000000001,50.519999999999996
