formula,number
Cs2CaEuF6,2
Cs2CaEuCl6,2
Cs2CaEuBr6,2
Cs2CaEuI6,2
Cs2CaDyF6,2
Cs2CaDyCl6,2
Cs2CaDyBr6,2
Cs2CaDyI6,2
Cs2CaTmF6,2
Cs2CaTmCl6,2
Cs2CaTmBr6,2
Cs2CaTmI6,2
Cs2CaYbF6,2
Cs2CaYbCl6,2
Cs2CaYbBr6,2
Cs2CaYbI6,2
Cs2ScTiF6,2
Cs2ScTiCl6,2
Cs2ScTiBr6,2
Cs2ScVF6,2
Cs2ScVCl6,2
Cs2ScVBr6,2
Cs2ScCrF6,2
Cs2ScCrCl6,2
Cs2ScCrBr6,2
Cs2ScMnF6,2
Cs2ScMnCl6,2
Cs2ScMnBr6,2
Cs2ScFeF6,2
Cs2ScFeCl6,2
Cs2ScFeBr6,2
Cs2ScCoF6,2
Cs2ScCoCl6,2
Cs2ScCoBr6,2
Cs2ScNiF6,2
Cs2ScNiCl6,2
Cs2ScNiBr6,2
Cs2ScCuF6,2
Cs2ScCuCl6,2
Cs2ScCuBr6,2
Cs2ScZnF6,2
Cs2ScZnCl6,2
Cs2ScZnBr6,2
Cs2ScGeF6,2
Cs2ScGeCl6,2
Cs2ScGeBr6,2
Cs2ScSrF6,2
Cs2ScSrCl6,2
Cs2ScSrBr6,2
Cs2ScSrI6,2
Cs2ScYF6,2
Cs2ScYCl6,2
Cs2ScYBr6,2
Cs2ScYI6,2
Cs2ScNbF6,2
Cs2ScNbCl6,2
Cs2ScNbBr6,2
Cs2ScPdF6,2
Cs2ScPdCl6,2
Cs2ScPdBr6,2
Cs2ScAgF6,2
Cs2ScAgCl6,2
Cs2ScAgBr6,2
Cs2ScCdF6,2
Cs2ScCdCl6,2
Cs2ScCdBr6,2
Cs2ScInF6,2
Cs2ScInCl6,2
Cs2ScInBr6,2
Cs2ScSnF6,2
Cs2ScSnCl6,2
Cs2ScSnBr6,2
Cs2ScBaF6,2
Cs2ScBaCl6,2
Cs2ScBaBr6,2
Cs2ScPtF6,2
Cs2ScPtCl6,2
Cs2ScPtBr6,2
Cs2ScHgF6,2
Cs2ScHgCl6,2
Cs2ScHgBr6,2
Cs2ScHgI6,2
Cs2ScPbF6,2
Cs2ScPbCl6,2
Cs2ScPbBr6,2
Cs2ScPbI6,2
Cs2ScLaF6,2
Cs2ScLaCl6,2
Cs2ScLaBr6,2
Cs2ScCeF6,2
Cs2ScCeCl6,2
Cs2ScCeBr6,2
Cs2ScPrF6,2
Cs2ScPrCl6,2
Cs2ScPrBr6,2
Cs2ScPrI6,2
Cs2ScSmF6,2
Cs2ScSmCl6,2
Cs2ScSmBr6,2
Cs2ScSmI6,2
Cs2ScEuF6,2
Cs2ScEuCl6,2
Cs2ScEuBr6,2
Cs2ScEuI6,2
Cs2ScDyF6,2
Cs2ScDyCl6,2
Cs2ScDyBr6,2
Cs2ScDyI6,2
Cs2ScTmF6,2
Cs2ScTmCl6,2
Cs2ScTmBr6,2
Cs2ScTmI6,2
Cs2ScYbF6,2
Cs2ScYbCl6,2
Cs2ScYbBr6,2
Cs2TiVF6,2
Cs2TiVCl6,2
Cs2TiVBr6,2
Cs2TiCrF6,2
Cs2TiCrCl6,2
Cs2TiCrBr6,2
Cs2TiMnF6,2
Cs2TiMnCl6,2
Cs2TiMnBr6,2
Cs2TiFeF6,2
Cs2TiFeCl6,2
Cs2TiFeBr6,2
Cs2TiCoF6,2
Cs2TiCoCl6,2
Cs2TiNiF6,2
Cs2TiNiCl6,2
Cs2TiCuF6,2
Cs2TiCuCl6,2
Cs2TiZnF6,2
Cs2TiZnCl6,2
Cs2TiGeF6,2
Cs2TiGeCl6,2
Cs2TiSrF6,2
Cs2TiSrCl6,2
Cs2TiSrBr6,2
Cs2TiSrI6,2
Cs2TiYF6,2
Cs2TiYCl6,2
Cs2TiYBr6,2
Cs2TiYI6,2
Cs2TiNbF6,2
Cs2TiNbCl6,2
Cs2TiNbBr6,2
Cs2TiPdF6,2
Cs2TiPdCl6,2
Cs2TiPdBr6,2
Cs2TiAgF6,2
Cs2TiAgCl6,2
Cs2TiAgBr6,2
Cs2TiCdF6,2
Cs2TiCdCl6,2
Cs2TiCdBr6,2
Cs2TiInF6,2
Cs2TiInCl6,2
Cs2TiInBr6,2
Cs2TiSnF6,2
Cs2TiSnCl6,2
Cs2TiSnBr6,2
Cs2TiBaF6,2
Cs2TiBaCl6,2
Cs2TiBaBr6,2
Cs2TiBaI6,2
Cs2TiPtF6,2
Cs2TiPtCl6,2
Cs2TiPtBr6,2
Cs2TiHgF6,2
Cs2TiHgCl6,2
Cs2TiHgBr6,2
Cs2TiPbF6,2
Cs2TiPbCl6,2
Cs2TiPbBr6,2
Cs2TiPbI6,2
Cs2TiLaF6,2
Cs2TiLaCl6,2
Cs2TiLaBr6,2
Cs2TiLaI6,2
Cs2TiCeF6,2
Cs2TiCeCl6,2
Cs2TiCeBr6,2
Cs2TiCeI6,2
Cs2TiPrF6,2
Cs2TiPrCl6,2
Cs2TiPrBr6,2
Cs2TiPrI6,2
Cs2TiSmF6,2
Cs2TiSmCl6,2
Cs2TiSmBr6,2
Cs2TiSmI6,2
Cs2TiEuF6,2
Cs2TiEuCl6,2
Cs2TiEuBr6,2
Cs2TiEuI6,2
Cs2TiDyF6,2
Cs2TiDyCl6,2
Cs2TiDyBr6,2
Cs2TiTmF6,2
Cs2TiTmCl6,2
Cs2TiTmBr6,2
Cs2TiYbF6,2
Cs2TiYbCl6,2
Cs2TiYbBr6,2
Cs2VCrF6,2
Cs2VCrCl6,2
Cs2VMnF6,2
Cs2VMnCl6,2
Cs2VMnBr6,2
Cs2VFeF6,2
Cs2VFeCl6,2
Cs2VCoF6,2
Cs2VCoCl6,2
Cs2VNiF6,2
Cs2VNiCl6,2
Cs2VCuF6,2
Cs2VCuCl6,2
Cs2VZnF6,2
Cs2VZnCl6,2
Cs2VGeF6,2
Cs2VGeCl6,2
Cs2VSrF6,2
Cs2VSrCl6,2
Cs2VSrBr6,2
Cs2VSrI6,2
Cs2VYF6,2
Cs2VYCl6,2
Cs2VYBr6,2
Cs2VNbF6,2
Cs2VNbCl6,2
Cs2VNbBr6,2
Cs2VPdF6,2
Cs2VPdCl6,2
Cs2VPdBr6,2
Cs2VAgF6,2
Cs2VAgCl6,2
Cs2VAgBr6,2
Cs2VCdF6,2
Cs2VCdCl6,2
Cs2VCdBr6,2
Cs2VInF6,2
Cs2VInCl6,2
Cs2VInBr6,2
Cs2VSnF6,2
Cs2VSnCl6,2
Cs2VSnBr6,2
Cs2VBaF6,2
Cs2VBaCl6,2
Cs2VBaBr6,2
Cs2VBaI6,2
Cs2VPtF6,2
Cs2VPtCl6,2
Cs2VPtBr6,2
Cs2VHgF6,2
Cs2VHgCl6,2
Cs2VHgBr6,2
Cs2VPbF6,2
Cs2VPbCl6,2
Cs2VPbBr6,2
Cs2VPbI6,2
Cs2VLaF6,2
Cs2VLaCl6,2
Cs2VLaBr6,2
Cs2VLaI6,2
Cs2VCeF6,2
Cs2VCeCl6,2
Cs2VCeBr6,2
Cs2VCeI6,2
Cs2VPrF6,2
Cs2VPrCl6,2
Cs2VPrBr6,2
Cs2VPrI6,2
Cs2VSmF6,2
Cs2VSmCl6,2
Cs2VSmBr6,2
Cs2VSmI6,2
Cs2VEuF6,2
Cs2VEuCl6,2
Cs2VEuBr6,2
Cs2VDyF6,2
Cs2VDyCl6,2
Cs2VDyBr6,2
Cs2VTmF6,2
Cs2VTmCl6,2
Cs2VTmBr6,2
Cs2VYbF6,2
Cs2VYbCl6,2
Cs2VYbBr6,2
Cs2CrMnF6,2
Cs2CrMnCl6,2
Cs2CrMnBr6,2
Cs2CrFeF6,2
Cs2CrFeCl6,2
Cs2CrCoF6,2
Cs2CrCoCl6,2
Cs2CrNiF6,2
Cs2CrNiCl6,2
Cs2CrCuF6,2
Cs2CrCuCl6,2
Cs2CrZnF6,2
Cs2CrZnCl6,2
Cs2CrGeF6,2
Cs2CrGeCl6,2
Cs2CrSrF6,2
Cs2CrSrCl6,2
Cs2CrSrBr6,2
Cs2CrSrI6,2
Cs2CrYF6,2
Cs2CrYCl6,2
Cs2CrYBr6,2
Cs2CrNbF6,2
Cs2CrNbCl6,2
Cs2CrNbBr6,2
Cs2CrPdF6,2
Cs2CrPdCl6,2
Cs2CrPdBr6,2
Cs2CrAgF6,2
Cs2CrAgCl6,2
Cs2CrAgBr6,2
Cs2CrCdF6,2
Cs2CrCdCl6,2
Cs2CrCdBr6,2
Cs2CrInF6,2
Cs2CrInCl6,2
Cs2CrInBr6,2
Cs2CrSnF6,2
Cs2CrSnCl6,2
Cs2CrSnBr6,2
Cs2CrBaF6,2
Cs2CrBaCl6,2
Cs2CrBaBr6,2
Cs2CrBaI6,2
Cs2CrPtF6,2
Cs2CrPtCl6,2
Cs2CrPtBr6,2
Cs2CrHgF6,2
Cs2CrHgCl6,2
Cs2CrHgBr6,2
Cs2CrPbF6,2
Cs2CrPbCl6,2
Cs2CrPbBr6,2
Cs2CrPbI6,2
Cs2CrLaF6,2
Cs2CrLaCl6,2
Cs2CrLaBr6,2
Cs2CrLaI6,2
Cs2CrCeF6,2
Cs2CrCeCl6,2
Cs2CrCeBr6,2
Cs2CrCeI6,2
Cs2CrPrF6,2
Cs2CrPrCl6,2
Cs2CrPrBr6,2
Cs2CrPrI6,2
Cs2CrSmF6,2
Cs2CrSmCl6,2
Cs2CrSmBr6,2
Cs2CrSmI6,2
Cs2CrEuF6,2
Cs2CrEuCl6,2
Cs2CrEuBr6,2
Cs2CrDyF6,2
Cs2CrDyCl6,2
Cs2CrDyBr6,2
Cs2CrTmF6,2
Cs2CrTmCl6,2
Cs2CrTmBr6,2
Cs2CrYbF6,2
Cs2CrYbCl6,2
Cs2CrYbBr6,2
Cs2MnFeF6,2
Cs2MnFeCl6,2
Cs2MnFeBr6,2
Cs2MnCoF6,2
Cs2MnCoCl6,2
Cs2MnNiF6,2
Cs2MnNiCl6,2
Cs2MnCuF6,2
Cs2MnCuCl6,2
Cs2MnZnF6,2
Cs2MnZnCl6,2
Cs2MnGeF6,2
Cs2MnGeCl6,2
Cs2MnSrF6,2
Cs2MnSrCl6,2
Cs2MnSrBr6,2
Cs2MnSrI6,2
Cs2MnYF6,2
Cs2MnYCl6,2
Cs2MnYBr6,2
Cs2MnNbF6,2
Cs2MnNbCl6,2
Cs2MnNbBr6,2
Cs2MnPdF6,2
Cs2MnPdCl6,2
Cs2MnPdBr6,2
Cs2MnAgF6,2
Cs2MnAgCl6,2
Cs2MnAgBr6,2
Cs2MnCdF6,2
Cs2MnCdCl6,2
Cs2MnCdBr6,2
Cs2MnInF6,2
Cs2MnInCl6,2
Cs2MnInBr6,2
Cs2MnSnF6,2
Cs2MnSnCl6,2
Cs2MnSnBr6,2
Cs2MnBaF6,2
Cs2MnBaCl6,2
Cs2MnBaBr6,2
Cs2MnBaI6,2
Cs2MnPtF6,2
Cs2MnPtCl6,2
Cs2MnPtBr6,2
Cs2MnHgF6,2
Cs2MnHgCl6,2
Cs2MnHgBr6,2
Cs2MnPbF6,2
Cs2MnPbCl6,2
Cs2MnPbBr6,2
Cs2MnPbI6,2
Cs2MnLaF6,2
Cs2MnLaCl6,2
Cs2MnLaBr6,2
Cs2MnLaI6,2
Cs2MnCeF6,2
Cs2MnCeCl6,2
Cs2MnCeBr6,2
Cs2MnCeI6,2
Cs2MnPrF6,2
Cs2MnPrCl6,2
Cs2MnPrBr6,2
Cs2MnPrI6,2
Cs2MnSmF6,2
Cs2MnSmCl6,2
Cs2MnSmBr6,2
Cs2MnSmI6,2
Cs2MnEuF6,2
Cs2MnEuCl6,2
Cs2MnEuBr6,2
Cs2MnEuI6,2
Cs2MnDyF6,2
Cs2MnDyCl6,2
Cs2MnDyBr6,2
Cs2MnTmF6,2
Cs2MnTmCl6,2
Cs2MnTmBr6,2
Cs2MnYbF6,2
Cs2MnYbCl6,2
Cs2MnYbBr6,2
Cs2FeCoF6,2
Cs2FeCoCl6,2
Cs2FeNiF6,2
Cs2FeNiCl6,2
Cs2FeCuF6,2
Cs2FeCuCl6,2
Cs2FeZnF6,2
Cs2FeZnCl6,2
Cs2FeGeF6,2
Cs2FeGeCl6,2
Cs2FeSrF6,2
Cs2FeSrCl6,2
Cs2FeSrBr6,2
Cs2FeYF6,2
Cs2FeYCl6,2
Cs2FeYBr6,2
Cs2FeNbF6,2
Cs2FeNbCl6,2
Cs2FeNbBr6,2
Cs2FePdF6,2
Cs2FePdCl6,2
Cs2FePdBr6,2
Cs2FeAgF6,2
Cs2FeAgCl6,2
Cs2FeAgBr6,2
Cs2FeCdF6,2
Cs2FeCdCl6,2
Cs2FeCdBr6,2
Cs2FeInF6,2
Cs2FeInCl6,2
Cs2FeInBr6,2
Cs2FeSnF6,2
Cs2FeSnCl6,2
Cs2FeSnBr6,2
Cs2FeBaF6,2
Cs2FeBaCl6,2
Cs2FeBaBr6,2
Cs2FeBaI6,2
Cs2FePtF6,2
Cs2FePtCl6,2
Cs2FePtBr6,2
Cs2FeHgF6,2
Cs2FeHgCl6,2
Cs2FeHgBr6,2
Cs2FePbF6,2
Cs2FePbCl6,2
Cs2FePbBr6,2
Cs2FeLaF6,2
Cs2FeLaCl6,2
Cs2FeLaBr6,2
Cs2FeLaI6,2
Cs2FeCeF6,2
Cs2FeCeCl6,2
Cs2FeCeBr6,2
Cs2FeCeI6,2
Cs2FePrF6,2
Cs2FePrCl6,2
Cs2FePrBr6,2
Cs2FePrI6,2
Cs2FeSmF6,2
Cs2FeSmCl6,2
Cs2FeSmBr6,2
Cs2FeSmI6,2
Cs2FeEuF6,2
Cs2FeEuCl6,2
Cs2FeEuBr6,2
Cs2FeDyF6,2
Cs2FeDyCl6,2
Cs2FeDyBr6,2
Cs2FeTmF6,2
Cs2FeTmCl6,2
Cs2FeTmBr6,2
Cs2FeYbF6,2
Cs2FeYbCl6,2
Cs2FeYbBr6,2
Cs2CoNiF6,2
Cs2CoCuF6,2
Cs2CoZnF6,2
Cs2CoZnCl6,2
Cs2CoGeF6,2
Cs2CoGeCl6,2
Cs2CoSrF6,2
Cs2CoSrCl6,2
Cs2CoSrBr6,2
Cs2CoYF6,2
Cs2CoYCl6,2
Cs2CoYBr6,2
Cs2CoNbF6,2
Cs2CoNbCl6,2
Cs2CoNbBr6,2
Cs2CoPdF6,2
Cs2CoPdCl6,2
Cs2CoAgF6,2
Cs2CoAgCl6,2
Cs2CoAgBr6,2
Cs2CoCdF6,2
Cs2CoCdCl6,2
Cs2CoCdBr6,2
Cs2CoInF6,2
Cs2CoInCl6,2
Cs2CoInBr6,2
Cs2CoSnF6,2
Cs2CoSnCl6,2
Cs2CoSnBr6,2
Cs2CoBaF6,2
Cs2CoBaCl6,2
Cs2CoBaBr6,2
Cs2CoBaI6,2
Cs2CoPtF6,2
Cs2CoPtCl6,2
Cs2CoPtBr6,2
Cs2CoHgF6,2
Cs2CoHgCl6,2
Cs2CoHgBr6,2
Cs2CoPbF6,2
Cs2CoPbCl6,2
Cs2CoPbBr6,2
Cs2CoLaF6,2
Cs2CoLaCl6,2
Cs2CoLaBr6,2
Cs2CoLaI6,2
Cs2CoCeF6,2
Cs2CoCeCl6,2
Cs2CoCeBr6,2
Cs2CoCeI6,2
Cs2CoPrF6,2
Cs2CoPrCl6,2
Cs2CoPrBr6,2
Cs2CoPrI6,2
Cs2CoSmF6,2
Cs2CoSmCl6,2
Cs2CoSmBr6,2
Cs2CoEuF6,2
Cs2CoEuCl6,2
Cs2CoEuBr6,2
Cs2CoDyF6,2
Cs2CoDyCl6,2
Cs2CoDyBr6,2
Cs2CoTmF6,2
Cs2CoTmCl6,2
Cs2CoTmBr6,2
Cs2CoYbF6,2
Cs2CoYbCl6,2
Cs2CoYbBr6,2
Cs2NiCuF6,2
Cs2NiZnF6,2
Cs2NiGeF6,2
Cs2NiSrF6,2
Cs2NiSrCl6,2
Cs2NiSrBr6,2
Cs2NiYF6,2
Cs2NiYCl6,2
Cs2NiYBr6,2
Cs2NiNbF6,2
Cs2NiNbCl6,2
Cs2NiNbBr6,2
Cs2NiPdF6,2
Cs2NiPdCl6,2
Cs2NiAgF6,2
Cs2NiAgCl6,2
Cs2NiAgBr6,2
Cs2NiCdF6,2
Cs2NiCdCl6,2
Cs2NiCdBr6,2
Cs2NiInF6,2
Cs2NiInCl6,2
Cs2NiInBr6,2
Cs2NiSnF6,2
Cs2NiSnCl6,2
Cs2NiSnBr6,2
Cs2NiBaF6,2
Cs2NiBaCl6,2
Cs2NiBaBr6,2
Cs2NiBaI6,2
Cs2NiPtF6,2
Cs2NiPtCl6,2
Cs2NiPtBr6,2
Cs2NiHgF6,2
Cs2NiHgCl6,2
Cs2NiHgBr6,2
Cs2NiPbF6,2
Cs2NiPbCl6,2
Cs2NiPbBr6,2
Cs2NiLaF6,2
Cs2NiLaCl6,2
Cs2NiLaBr6,2
Cs2NiLaI6,2
Cs2NiCeF6,2
Cs2NiCeCl6,2
Cs2NiCeBr6,2
Cs2NiCeI6,2
Cs2NiPrF6,2
Cs2NiPrCl6,2
Cs2NiPrBr6,2
Cs2NiSmF6,2
Cs2NiSmCl6,2
Cs2NiSmBr6,2
Cs2NiEuF6,2
Cs2NiEuCl6,2
Cs2NiEuBr6,2
Cs2NiDyF6,2
Cs2NiDyCl6,2
Cs2NiDyBr6,2
Cs2NiTmF6,2
Cs2NiTmCl6,2
Cs2NiTmBr6,2
Cs2NiYbF6,2
Cs2NiYbCl6,2
Cs2NiYbBr6,2
Cs2CuZnF6,2
Cs2CuGeF6,2
Cs2CuSrF6,2
Cs2CuSrCl6,2
Cs2CuSrBr6,2
Cs2CuYF6,2
Cs2CuYCl6,2
Cs2CuYBr6,2
Cs2CuNbF6,2
Cs2CuNbCl6,2
Cs2CuNbBr6,2
Cs2CuPdF6,2
Cs2CuPdCl6,2
Cs2CuAgF6,2
Cs2CuAgCl6,2
Cs2CuAgBr6,2
Cs2CuCdF6,2
Cs2CuCdCl6,2
Cs2CuCdBr6,2
Cs2CuInF6,2
Cs2CuInCl6,2
Cs2CuInBr6,2
Cs2CuSnF6,2
Cs2CuSnCl6,2
Cs2CuSnBr6,2
Cs2CuBaF6,2
Cs2CuBaCl6,2
Cs2CuBaBr6,2
Cs2CuBaI6,2
Cs2CuPtF6,2
Cs2CuPtCl6,2
Cs2CuPtBr6,2
Cs2CuHgF6,2
Cs2CuHgCl6,2
Cs2CuHgBr6,2
Cs2CuPbF6,2
Cs2CuPbCl6,2
Cs2CuPbBr6,2
Cs2CuLaF6,2
Cs2CuLaCl6,2
Cs2CuLaBr6,2
Cs2CuLaI6,2
Cs2CuCeF6,2
Cs2CuCeCl6,2
Cs2CuCeBr6,2
Cs2CuCeI6,2
Cs2CuPrF6,2
Cs2CuPrCl6,2
Cs2CuPrBr6,2
Cs2CuPrI6,2
Cs2CuSmF6,2
Cs2CuSmCl6,2
Cs2CuSmBr6,2
Cs2CuEuF6,2
Cs2CuEuCl6,2
Cs2CuEuBr6,2
Cs2CuDyF6,2
Cs2CuDyCl6,2
Cs2CuDyBr6,2
Cs2CuTmF6,2
Cs2CuTmCl6,2
Cs2CuTmBr6,2
Cs2CuYbF6,2
Cs2CuYbCl6,2
Cs2CuYbBr6,2
Cs2ZnGeF6,2
Cs2ZnGeCl6,2
Cs2ZnSrF6,2
Cs2ZnSrCl6,2
Cs2ZnSrBr6,2
Cs2ZnYF6,2
Cs2ZnYCl6,2
Cs2ZnYBr6,2
Cs2ZnNbF6,2
Cs2ZnNbCl6,2
Cs2ZnNbBr6,2
Cs2ZnPdF6,2
Cs2ZnPdCl6,2
Cs2ZnAgF6,2
Cs2ZnAgCl6,2
Cs2ZnAgBr6,2
Cs2ZnCdF6,2
Cs2ZnCdCl6,2
Cs2ZnCdBr6,2
Cs2ZnInF6,2
Cs2ZnInCl6,2
Cs2ZnInBr6,2
Cs2ZnSnF6,2
Cs2ZnSnCl6,2
Cs2ZnSnBr6,2
Cs2ZnBaF6,2
Cs2ZnBaCl6,2
Cs2ZnBaBr6,2
Cs2ZnBaI6,2
Cs2ZnPtF6,2
Cs2ZnPtCl6,2
Cs2ZnPtBr6,2
Cs2ZnHgF6,2
Cs2ZnHgCl6,2
Cs2ZnHgBr6,2
Cs2ZnPbF6,2
Cs2ZnPbCl6,2
Cs2ZnPbBr6,2
Cs2ZnLaF6,2
Cs2ZnLaCl6,2
Cs2ZnLaBr6,2
Cs2ZnLaI6,2
Cs2ZnCeF6,2
Cs2ZnCeCl6,2
Cs2ZnCeBr6,2
Cs2ZnCeI6,2
Cs2ZnPrF6,2
Cs2ZnPrCl6,2
Cs2ZnPrBr6,2
Cs2ZnPrI6,2
Cs2ZnSmF6,2
Cs2ZnSmCl6,2
Cs2ZnSmBr6,2
Cs2ZnEuF6,2
Cs2ZnEuCl6,2
Cs2ZnEuBr6,2
Cs2ZnDyF6,2
Cs2ZnDyCl6,2
Cs2ZnDyBr6,2
Cs2ZnTmF6,2
Cs2ZnTmCl6,2
Cs2ZnTmBr6,2
Cs2ZnYbF6,2
Cs2ZnYbCl6,2
Cs2ZnYbBr6,2
Cs2GeSrF6,2
Cs2GeSrCl6,2
Cs2GeSrBr6,2
Cs2GeYF6,2
Cs2GeYCl6,2
Cs2GeYBr6,2
Cs2GeNbF6,2
Cs2GeNbCl6,2
Cs2GeNbBr6,2
Cs2GePdF6,2
Cs2GePdCl6,2
Cs2GeAgF6,2
Cs2GeAgCl6,2
Cs2GeAgBr6,2
Cs2GeCdF6,2
Cs2GeCdCl6,2
Cs2GeCdBr6,2
Cs2GeInF6,2
Cs2GeInCl6,2
Cs2GeInBr6,2
Cs2GeSnF6,2
Cs2GeSnCl6,2
Cs2GeSnBr6,2
Cs2GeBaF6,2
Cs2GeBaCl6,2
Cs2GeBaBr6,2
Cs2GeBaI6,2
Cs2GePtF6,2
Cs2GePtCl6,2
Cs2GePtBr6,2
Cs2GeHgF6,2
Cs2GeHgCl6,2
Cs2GeHgBr6,2
Cs2GePbF6,2
Cs2GePbCl6,2
Cs2GePbBr6,2
Cs2GeLaF6,2
Cs2GeLaCl6,2
Cs2GeLaBr6,2
Cs2GeLaI6,2
Cs2GeCeF6,2
Cs2GeCeCl6,2
Cs2GeCeBr6,2
Cs2GeCeI6,2
Cs2GePrF6,2
Cs2GePrCl6,2
Cs2GePrBr6,2
Cs2GePrI6,2
Cs2GeSmF6,2
Cs2GeSmCl6,2
Cs2GeSmBr6,2
Cs2GeEuF6,2
Cs2GeEuCl6,2
Cs2GeEuBr6,2
Cs2GeDyF6,2
Cs2GeDyCl6,2
Cs2GeDyBr6,2
Cs2GeTmF6,2
Cs2GeTmCl6,2
Cs2GeTmBr6,2
Cs2GeYbF6,2
Cs2GeYbCl6,2
Cs2GeYbBr6,2
Cs2SrYF6,2
Cs2SrYCl6,2
Cs2SrYBr6,2
Cs2SrNbF6,2
Cs2SrNbCl6,2
Cs2SrNbBr6,2
Cs2SrNbI6,2
Cs2SrPdF6,2
Cs2SrPdCl6,2
Cs2SrPdBr6,2
Cs2SrPdI6,2
Cs2SrAgF6,2
Cs2SrAgCl6,2
Cs2SrAgBr6,2
Cs2SrAgI6,2
Cs2SrCdF6,2
Cs2SrCdCl6,2
Cs2SrCdBr6,2
Cs2SrCdI6,2
Cs2SrInF6,2
Cs2SrInCl6,2
Cs2SrInBr6,2
Cs2SrInI6,2
Cs2SrSnF6,2
Cs2SrSnCl6,2
Cs2SrSnBr6,2
Cs2SrBaF6,2
Cs2SrBaCl6,2
Cs2SrPtF6,2
Cs2SrPtCl6,2
Cs2SrPtBr6,2
Cs2SrPtI6,2
Cs2SrHgF6,2
Cs2SrHgCl6,2
Cs2SrHgBr6,2
Cs2SrPbF6,2
Cs2SrPbCl6,2
Cs2SrPbBr6,2
Cs2SrLaF6,2
Cs2SrLaCl6,2
Cs2SrCeF6,2
Cs2SrCeCl6,2
Cs2SrPrF6,2
Cs2SrPrCl6,2
Cs2SrPrBr6,2
Cs2SrSmF6,2
Cs2SrSmCl6,2
Cs2SrSmBr6,2
Cs2SrEuF6,2
Cs2SrEuCl6,2
Cs2SrEuBr6,2
Cs2SrDyF6,2
Cs2SrDyCl6,2
Cs2SrDyBr6,2
Cs2SrTmF6,2
Cs2SrTmCl6,2
Cs2SrTmBr6,2
Cs2SrYbF6,2
Cs2SrYbCl6,2
Cs2SrYbBr6,2
Cs2YNbF6,2
Cs2YNbCl6,2
Cs2YNbBr6,2
Cs2YNbI6,2
Cs2YPdF6,2
Cs2YPdCl6,2
Cs2YPdBr6,2
Cs2YPdI6,2
Cs2YAgF6,2
Cs2YAgCl6,2
Cs2YAgBr6,2
Cs2YAgI6,2
Cs2YCdF6,2
Cs2YCdCl6,2
Cs2YCdBr6,2
Cs2YCdI6,2
Cs2YInF6,2
Cs2YInCl6,2
Cs2YInBr6,2
Cs2YInI6,2
Cs2YSnF6,2
Cs2YSnCl6,2
Cs2YSnBr6,2
Cs2YSnI6,2
Cs2YBaF6,2
Cs2YBaCl6,2
Cs2YBaBr6,2
Cs2YPtF6,2
Cs2YPtCl6,2
Cs2YPtBr6,2
Cs2YPtI6,2
Cs2YHgF6,2
Cs2YHgCl6,2
Cs2YHgBr6,2
Cs2YHgI6,2
Cs2YPbF6,2
Cs2YPbCl6,2
Cs2YPbBr6,2
Cs2YLaF6,2
Cs2YLaCl6,2
Cs2YLaBr6,2
Cs2YCeF6,2
Cs2YCeCl6,2
Cs2YCeBr6,2
Cs2YPrF6,2
Cs2YPrCl6,2
Cs2YPrBr6,2
Cs2YSmF6,2
Cs2YSmCl6,2
Cs2YSmBr6,2
Cs2YEuF6,2
Cs2YEuCl6,2
Cs2YEuBr6,2
Cs2YDyF6,2
Cs2YDyCl6,2
Cs2YDyBr6,2
Cs2YDyI6,2
Cs2YTmF6,2
Cs2YTmCl6,2
Cs2YTmBr6,2
Cs2YTmI6,2
Cs2YYbF6,2
Cs2YYbCl6,2
Cs2YYbBr6,2
Cs2YYbI6,2
Cs2NbPdF6,2
Cs2NbPdCl6,2
Cs2NbPdBr6,2
Cs2NbAgF6,2
Cs2NbAgCl6,2
Cs2NbAgBr6,2
Cs2NbCdF6,2
Cs2NbCdCl6,2
Cs2NbCdBr6,2
Cs2NbInF6,2
Cs2NbInCl6,2
Cs2NbInBr6,2
Cs2NbSnF6,2
Cs2NbSnCl6,2
Cs2NbSnBr6,2
Cs2NbBaF6,2
Cs2NbBaCl6,2
Cs2NbBaBr6,2
Cs2NbPtF6,2
Cs2NbPtCl6,2
Cs2NbPtBr6,2
Cs2NbHgF6,2
Cs2NbHgCl6,2
Cs2NbHgBr6,2
Cs2NbPbF6,2
Cs2NbPbCl6,2
Cs2NbPbBr6,2
Cs2NbPbI6,2
Cs2NbLaF6,2
Cs2NbLaCl6,2
Cs2NbLaBr6,2
Cs2NbCeF6,2
Cs2NbCeCl6,2
Cs2NbCeBr6,2
Cs2NbPrF6,2
Cs2NbPrCl6,2
Cs2NbPrBr6,2
Cs2NbPrI6,2
Cs2NbSmF6,2
Cs2NbSmCl6,2
Cs2NbSmBr6,2
Cs2NbSmI6,2
Cs2NbEuF6,2
Cs2NbEuCl6,2
Cs2NbEuBr6,2
Cs2NbEuI6,2
Cs2NbDyF6,2
Cs2NbDyCl6,2
Cs2NbDyBr6,2
Cs2NbDyI6,2
Cs2NbTmF6,2
Cs2NbTmCl6,2
Cs2NbTmBr6,2
Cs2NbYbF6,2
Cs2NbYbCl6,2
Cs2NbYbBr6,2
Cs2PdAgF6,2
Cs2PdAgCl6,2
Cs2PdAgBr6,2
Cs2PdCdF6,2
Cs2PdCdCl6,2
Cs2PdCdBr6,2
Cs2PdInF6,2
Cs2PdInCl6,2
